reviewer,apartment_id,rating,review_text,augmented
f,58be70d8d2843678b879bca6,3.0,lumayan,False
s c,58be70d8d2843678b879bca6,5.0,semuanya menyenangkan,False
a,58be70d8d2843678b879bca6,4.67,ukuran apartemen kami menginap lumayan kelengkapan unit yang ad di dalam baik tidak sulit untuk mencari makan disini karena banyak rumah makan dan mini market laundry juga tersedia di bawah,False
i k,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
c,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu unit sesuai ekspektasi harga sesuai,False
f m,58be70d8d2843678b879bca6,5.0,proses check in mudah room boy tepat waktu room boy ramah,False
i w y,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d s,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i,58be70d8d2843678b879bca6,5.0,ruangan bersih,False
f,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a d,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
l k,58be70d8d2843678b879bca6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
c c r g,58be70d8d2843678b879bca6,4.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j a,5fdc6d812ecdeb35849fa179,5.0,keren,False
s m,5fdc6d812ecdeb35849fa179,4.83,apartemennya bersih dan terjangkau untuk apartemen di pusat kota csnya juga sangat aktif untuk berkoordinasi dgn pelanggan,False
r u m s,5fdc6d812ecdeb35849fa179,5.0,proses check in mudah,False
j a,5fdc6d812ecdeb35849fa179,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j a,5fdc6d812ecdeb35849fa179,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m a s,5fdc6d812ecdeb35849fa179,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s m,5fdc6d812ecdeb35849fa179,5.0,ruangan bersih,False
r r,657ad1335de34e7857a55593,5.0,luar biasa pelayanannya,False
b k,657ad1335de34e7857a55593,5.0,bagus,False
s,657ad1335de34e7857a55593,5.0,very good service customer have a great tripthank so much,False
a p,657ad1335de34e7857a55593,5.0,room boy bersahabat kamar bersih dan bagus,False
c a,657ad1335de34e7857a55593,5.0,memuaskan,False
y y c,657ad1335de34e7857a55593,5.0,overall good,False
i f,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
b k,657ad1335de34e7857a55593,5.0,ruangan bersih,False
s,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a p,657ad1335de34e7857a55593,5.0,room boy tepat waktu room boy ramah,False
c a,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
o g,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
p i d,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
c w s,657ad1335de34e7857a55593,5.0,harga sesuai,False
l m,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
y y c,657ad1335de34e7857a55593,5.0,ruangan bersih room boy tepat waktu,False
s l,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
t l l,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
t p,657ad1335de34e7857a55593,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a l,65d598c418a41a6be8dbb4e6,5.0,nyaman,False
d a,65d598c418a41a6be8dbb4e6,5.0,memuaskan,False
z z,65d598c418a41a6be8dbb4e6,5.0,bagus bersih cepat,False
m a a,65d598c418a41a6be8dbb4e6,5.0,proses check in mudah room boy tepat waktu,False
a l,65d598c418a41a6be8dbb4e6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d r,65d598c418a41a6be8dbb4e6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
z z,65d598c418a41a6be8dbb4e6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
w j,619dfebf8e9d092e8f2d82ab,5.0,bagus,False
h k,619dfebf8e9d092e8f2d82ab,5.0,sangat menyenangkan,False
j s,619dfebf8e9d092e8f2d82ab,5.0,apartemen nya cukup bersih dan lokasi yang strategis serta sesuai dengan budget,False
r y,619dfebf8e9d092e8f2d82ab,5.0,tempatnya nyaman dan strategis,False
m s,619dfebf8e9d092e8f2d82ab,5.0,saya sangat senang semua nya baik,False
f,619dfebf8e9d092e8f2d82ab,5.0,recommended,False
m a f s,619dfebf8e9d092e8f2d82ab,5.0,apartemennya sudah sangat bagus dan staf dari travelio juga korporatif,False
f k,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
w j,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s m,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
e r p,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
y a s,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r a,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
n p,619dfebf8e9d092e8f2d82ab,4.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
i j d,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
y,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d s,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
i b,619dfebf8e9d092e8f2d82ab,5.0,harga sesuai,False
r y,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m s,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m a f s,619dfebf8e9d092e8f2d82ab,5.0,proses check in mudah,False
k y,619dfebf8e9d092e8f2d82ab,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
h m,6375f8baddd4c946a6202eb8,5.0,oke,False
e,6375f8baddd4c946a6202eb8,5.0,staff ramah,False
i y l,6375f8baddd4c946a6202eb8,5.0,proses mudah cepat,False
f o,6375f8baddd4c946a6202eb8,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
q s,6375f8baddd4c946a6202eb8,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
f r,6375f8baddd4c946a6202eb8,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
h m,6375f8baddd4c946a6202eb8,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
e,6375f8baddd4c946a6202eb8,5.0,proses check in mudah room boy tepat waktu room boy ramah,False
m y,6375f8baddd4c946a6202eb8,5.0,proses check in mudah room boy ramah,False
s m,6375f8baddd4c946a6202eb8,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m i r,627cb36a579a0e0766db094d,5.0,good,False
j w,627cb36a579a0e0766db094d,5.0,mantab layanan travelio good,False
w f,627cb36a579a0e0766db094d,5.0,good,False
s f,627cb36a579a0e0766db094d,5.0,roomboy ontime unit bersih,False
d s,627cb36a579a0e0766db094d,5.0,pelayanan dari crew travelio sangat menyenangkan semoga tetap konsisten dalam pelayanan,False
r a,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r a,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m m,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
f d,627cb36a579a0e0766db094d,5.0,room boy tepat waktu,False
i f p,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
r a,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j w,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
f k w,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m b,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
w f,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
k p,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah,False
s f,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
t b,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m f,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m j e,627cb36a579a0e0766db094d,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j s b f,61af361fcba0e3268b7ef090,5.0,oke,False
f o,61af361fcba0e3268b7ef090,5.0,overall ok,False
y c a s,61af361fcba0e3268b7ef090,5.0,so far so good travelio,False
r s o,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s w,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j s b f,61af361fcba0e3268b7ef090,5.0,ruangan bersih room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
m g,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
j,61af361fcba0e3268b7ef090,5.0,proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
y c a s,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a w,61af361fcba0e3268b7ef090,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a s,61af361fcba0e3268b7ef090,5.0,room boy ramah,False
m l a,5e3fd9d7c4294860c6a83ee6,5.0,yes,False
a f s,5e3fd9d7c4294860c6a83ee6,5.0,travelio sudah sangat baik pelayanannya cepat responnya juga cepat serta checkin dan checkout nya juga on time,False
d n,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
d n,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m f,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
j c,5e3fd9d7c4294860c6a83ee6,5.0,proses check in mudah harga sesuai,False
h p,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy ramah harga sesuai,False
m l a,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a f s,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s a,5e3fd9d7c4294860c6a83ee6,5.0,proses check in mudah harga sesuai,False
e k,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
k s,5e3fd9d7c4294860c6a83ee6,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
a w m,63772593a1cdbc189d98be7f,5.0,romboy yang baik kamar bersih dan nyaman,False
a w m,63772593a1cdbc189d98be7f,5.0,oke,False
a h,63772593a1cdbc189d98be7f,5.0,pengalaman menginap baik,False
a b p,63772593a1cdbc189d98be7f,4.33,good job,False
a w m,63772593a1cdbc189d98be7f,5.0,ruangan bersih proses check in mudah room boy ramah,False
a w m,63772593a1cdbc189d98be7f,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
y w,63772593a1cdbc189d98be7f,4.0,room boy ramah unit sesuai ekspektasi harga sesuai,False
t,63772593a1cdbc189d98be7f,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi,False
s j,63772593a1cdbc189d98be7f,5.0,room boy tepat waktu,False
a b p,63772593a1cdbc189d98be7f,5.0,ruangan bersih,False
a,63a940b2a49b52457c3cbdd5,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
e f,63a940b2a49b52457c3cbdd5,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
m f k,63a940b2a49b52457c3cbdd5,5.0,ruangan bersih,False
m f k,63a940b2a49b52457c3cbdd5,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
b n,63a940b2a49b52457c3cbdd5,5.0,room boy ramah,False
c,63a940b2a49b52457c3cbdd5,5.0,proses check in mudah room boy tepat waktu room boy ramah,False
l,63a940b2a49b52457c3cbdd5,5.0,ruangan bersih proses check in mudah room boy tepat waktu room boy ramah unit sesuai ekspektasi harga sesuai,False
s,61dc356870e71a513058fbd8,4.17,ok,False
d v,61dc356870e71a513058fbd8,5.0,mantap,False
i d h,61dc356870e71a513058fbd8,5.0,oke,False
f s,61dc356870e71a513058fbd8,5.0,bersih,False
t g p,61dc356870e71a513058fbd8,5.0,sangat puas menginap disini kamarnya bersih dan rapi sekali peralatan nya semua lengkap sangat wort it dengan harga segitu next bakalan kesini lagi,False
